	AW5@DS02b2-#2-15deg	AW5@DS02b2-#2-20deg	AW5@DS02b2-#2-25deg	AW5@DS02b2-#2-27deg	AW5@DS02b2-#2-29deg	AW5@DS02b2-#2-31deg	AW5@DS02b2-#2-33deg	AW5@DS02b2-#2-35deg	AW5@DS02b2-#2-40deg	AW5@DS02b2-#2-45deg	AW5@DS02b2-#2-50deg	AW5@DS02b2-#2-55deg	AW5@DS02b2-#2-60deg
417	0.475392818451	0.477227687836	0.479298591614	0.481486320496	0.483257293701	0.487509727478	0.598616600037	0.722384929657	0.725763320923	0.724200248718	0.72066783905	0.718419075012	0.716848373413
418	0.474368095398	0.47674036026	0.478430271149	0.480619907379	0.482497215271	0.486728191376	0.597365379333	0.72046995163	0.723372936249	0.721541404724	0.718320846558	0.715436458588	0.71428155899
419	0.473631381989	0.476037025452	0.478380680084	0.480276107788	0.482134342194	0.485891342163	0.595927238464	0.718874454498	0.721405982971	0.719326972961	0.717263698578	0.714463710785	0.712340831757
420	0.473568439484	0.475411891937	0.477876663208	0.479613304138	0.481320858002	0.484763622284	0.594456672668	0.715811729431	0.718906879425	0.71720123291	0.713490486145	0.711534023285	0.709007740021
421	0.472729682922	0.474662303925	0.476261138916	0.478181838989	0.480540275574	0.484355449677	0.593089103699	0.713588237762	0.718068122864	0.713918685913	0.711287021637	0.708698272705	0.707937240601
422	0.471492290497	0.474307060242	0.475810050964	0.478374958038	0.480144500732	0.484491348267	0.591816425323	0.710432052612	0.714272975922	0.712871074677	0.709456920624	0.706981658936	0.706144809723
423	0.471327781677	0.473827838898	0.475496292114	0.477432727814	0.478898525238	0.483342647552	0.590497016907	0.709887981415	0.712178707123	0.711815357208	0.707591056824	0.706672668457	0.702948570251
424	0.471471786499	0.472711086273	0.475579738617	0.477213859558	0.478760719299	0.48265504837	0.588804244995	0.707664966583	0.711049556732	0.710134506226	0.705641269684	0.704179763794	0.70184469223
425	0.470600605011	0.472691059113	0.474571704865	0.476983547211	0.478790283203	0.482109069824	0.58774805069	0.706121444702	0.708488941193	0.706723213196	0.70370721817	0.70138168335	0.699287891388
426	0.470754623413	0.472149372101	0.474582672119	0.476453781128	0.477669715881	0.482420921326	0.586418151855	0.703275680542	0.706965446472	0.705001354218	0.701642513275	0.699281692505	0.698110103607
427	0.46945142746	0.471741676331	0.473331928253	0.475744724274	0.477481365204	0.481670379639	0.585295677185	0.701296329498	0.705715179443	0.703453540802	0.700891971588	0.698013782501	0.696172714233
428	0.46986913681	0.471594810486	0.473489761353	0.474591255188	0.47735452652	0.480795383453	0.584699630737	0.69989490509	0.704045772552	0.701424598694	0.699130058289	0.694735527039	0.694786071777
429	0.468955039978	0.471531867981	0.473069667816	0.475598335266	0.476898670197	0.480632781982	0.583716392517	0.698483467102	0.702027320862	0.699985027313	0.696717262268	0.694690227509	0.692866802216
430	0.468477725983	0.470943450928	0.472449302673	0.474595069885	0.476321220398	0.480291366577	0.582469463348	0.696735858917	0.699440956116	0.697243213654	0.693592071533	0.693439483643	0.690456867218
431	0.468586444855	0.470372200012	0.47230386734	0.47433757782	0.476557254791	0.480099201202	0.58153295517	0.694801807404	0.697838783264	0.696499347687	0.692323684692	0.690847396851	0.688311576843
432	0.46758556366	0.470138072968	0.471782207489	0.474553585052	0.476026535034	0.480073451996	0.581244468689	0.692359924316	0.697391986847	0.694760799408	0.691994190216	0.688819408417	0.688529491425
433	0.468047618866	0.469860076904	0.471377849579	0.473932743073	0.475622177124	0.479570388794	0.580557346344	0.691373348236	0.695611000061	0.692775249481	0.690786361694	0.687051773071	0.686395168304
434	0.467684745789	0.469566822052	0.47184419632	0.473744869232	0.475522518158	0.47924041748	0.578763484955	0.689574718475	0.693937301636	0.690993309021	0.688980102539	0.684508323669	0.683724880219
435	0.467218875885	0.469881534576	0.471217632294	0.473779201508	0.474652767181	0.478565216064	0.576890945435	0.688826560974	0.692588329315	0.689720630646	0.687966346741	0.683353424072	0.68377828598
436	0.467082977295	0.469440937042	0.471116065979	0.473466396332	0.475420475006	0.478167057037	0.577381134033	0.686737537384	0.690586566925	0.689308643341	0.685571670532	0.68301820755	0.682886600494
437	0.466725826263	0.469485282898	0.472012996674	0.473213672638	0.475494384766	0.478039741516	0.577178478241	0.687118053436	0.689290046692	0.68751335144	0.685015678406	0.682540416718	0.680512428284
438	0.467114925385	0.469628334045	0.470921039581	0.473086357117	0.475144863129	0.478847503662	0.576192855835	0.684609889984	0.688511371613	0.68500328064	0.682557106018	0.68218421936	0.678859710693
439	0.467123508453	0.469285011292	0.471586704254	0.472784519196	0.474873542786	0.478583812714	0.575202465057	0.683692455292	0.686099052429	0.684062004089	0.681633472443	0.679158210754	0.677935123444
440	0.466958522797	0.469299316406	0.471217155457	0.473322868347	0.475089550018	0.477756977081	0.573859214783	0.682844161987	0.684986114502	0.682857513428	0.680914878845	0.67689704895	0.677436351776
441	0.467021942139	0.468765258789	0.470962524414	0.472486495972	0.473595619202	0.477834701538	0.575050354004	0.681086063385	0.685158729553	0.680507659912	0.678500652313	0.675184726715	0.675580024719
442	0.466158390045	0.468030452728	0.470928668976	0.472639083862	0.474758148193	0.477696895599	0.572964668274	0.678852081299	0.681922912598	0.680384159088	0.676721096039	0.675241470337	0.673482894897
443	0.465883255005	0.468733310699	0.471713542938	0.472898483276	0.474161148071	0.478342056274	0.572831630707	0.678046226501	0.681403160095	0.679615497589	0.676103115082	0.674654960632	0.672640800476
444	0.466810703278	0.468728065491	0.470823764801	0.472082138062	0.474329948425	0.478057384491	0.570735931396	0.677689552307	0.679884910583	0.678506851196	0.674963951111	0.67235660553	0.670784473419
445	0.466756343842	0.46910905838	0.470627784729	0.472848892212	0.474898815155	0.478565216064	0.571091175079	0.675274372101	0.67856502533	0.676238536835	0.675075531006	0.670900344849	0.669436454773
446	0.467901706696	0.469566345215	0.471377372742	0.473494529724	0.475036144257	0.478710651398	0.570931911469	0.674924850464	0.678015232086	0.676799297333	0.6736369133	0.670205593109	0.670423984528
447	0.46759557724	0.469623088837	0.471146583557	0.473601818085	0.474736690521	0.478416919708	0.571644306183	0.673902988434	0.677243232727	0.675059318542	0.672999382019	0.671476840973	0.669364452362
448	0.468468666077	0.469797134399	0.471950054169	0.474422454834	0.475625991821	0.479043960571	0.570951461792	0.673784732819	0.676692962646	0.674792289734	0.671586036682	0.670071125031	0.667733192444
449	0.467949390411	0.470979213715	0.472766876221	0.474575042725	0.475779533386	0.479499340057	0.570748329163	0.674400806427	0.675961971283	0.674110412598	0.670087814331	0.669496059418	0.665841579437
450	0.468842506409	0.471124649048	0.473048210144	0.474714279175	0.476504802704	0.479788303375	0.570799350739	0.672557353973	0.675218582153	0.673076152802	0.671319007874	0.668283462524	0.66593170166
451	0.47007226944	0.471519947052	0.473305225372	0.474857807159	0.476427078247	0.481159210205	0.571080684662	0.67080783844	0.676351070404	0.673043727875	0.669474601746	0.667520523071	0.666133403778
452	0.470664978027	0.472743034363	0.473258495331	0.476223945618	0.477421760559	0.480700016022	0.571668148041	0.670797348022	0.674257278442	0.672873973846	0.668920040131	0.66712474823	0.665293693542
453	0.470162391663	0.472847938538	0.47432756424	0.476762294769	0.477811813354	0.482095241547	0.572212219238	0.670996665955	0.6723985672	0.672119140625	0.668643951416	0.667528629303	0.665521144867
454	0.471552371979	0.474135875702	0.476496696472	0.47727060318	0.478879451752	0.483146190643	0.571944236755	0.670606136322	0.672381401062	0.670750141144	0.668302059174	0.667161464691	0.664778232574
455	0.4719414711	0.474225521088	0.477246761322	0.478129863739	0.479937076569	0.482986927032	0.570950508118	0.66998052597	0.671924114227	0.670051574707	0.668600082397	0.664489746094	0.663307189941
456	0.473330020905	0.475167751312	0.478465557098	0.479350090027	0.480076313019	0.484651565552	0.572153091431	0.670278072357	0.672595024109	0.66939163208	0.669324874878	0.663617134094	0.664472579956
457	0.474177837372	0.478062152863	0.477407932281	0.479779243469	0.482351303101	0.485504150391	0.57160949707	0.669538497925	0.673073291779	0.670049190521	0.668404579163	0.664695262909	0.664935112
458	0.475172519684	0.477386951447	0.478574752808	0.480902194977	0.482069015503	0.486111164093	0.571960449219	0.670632362366	0.67169380188	0.670357227325	0.666604995728	0.66499376297	0.665402889252
459	0.475298881531	0.478011131287	0.480173110962	0.481362819672	0.481677055359	0.487575054169	0.574701309204	0.669122219086	0.671253681183	0.670923233032	0.666861534119	0.666888237	0.663998603821
460	0.477180480957	0.480718135834	0.481764316559	0.484114646912	0.484652996063	0.488352298737	0.57448387146	0.669548511505	0.6711602211	0.671041488647	0.667416095734	0.664666175842	0.664954185486
461	0.4790558815	0.481007099152	0.482307434082	0.48478603363	0.485401153564	0.489909172058	0.575836658478	0.670501232147	0.672656059265	0.671329975128	0.669176101685	0.666237354279	0.663940906525
462	0.480347156525	0.48183631897	0.482982158661	0.486256122589	0.48762178421	0.491503238678	0.575985431671	0.669067382813	0.672756671906	0.670568943024	0.669518947601	0.664974689484	0.664339065552
463	0.481915473938	0.484288215637	0.484585762024	0.487972736359	0.490201950073	0.492606639862	0.577513694763	0.670731067657	0.673354148865	0.670111656189	0.66730594635	0.666280269623	0.664985656738
464	0.48250579834	0.48539352417	0.486436367035	0.488722324371	0.489901065826	0.493896961212	0.57860994339	0.670879840851	0.673715591431	0.670549869537	0.670407295227	0.66583776474	0.665553569794
465	0.484058856964	0.485691547394	0.487490177155	0.489367485046	0.491634845734	0.495548725128	0.578571796417	0.670709609985	0.673520565033	0.670941352844	0.670511245728	0.665849208832	0.665082931519
466	0.48625421524	0.488484382629	0.490107059479	0.492333889008	0.4927983284	0.496800422668	0.5792760849	0.672205924988	0.675119876862	0.671468734741	0.669564723969	0.667637825012	0.666258811951
467	0.487994194031	0.491374969482	0.494968891144	0.494308948517	0.495146274567	0.499582767487	0.581984996796	0.674040794373	0.674603939056	0.673592567444	0.670654773712	0.670301437378	0.668160915375
468	0.490284442902	0.493057727814	0.495615005493	0.497413635254	0.49856710434	0.502594947815	0.583086013794	0.673965454102	0.675682544708	0.674886703491	0.671580314636	0.670986652374	0.66810798645
469	0.492146015167	0.496724128723	0.498324394226	0.499869346619	0.502074718475	0.504276275635	0.583628177643	0.675496578217	0.677795886993	0.674412727356	0.673814296722	0.670271396637	0.671461582184
470	0.496406555176	0.500120162964	0.500879764557	0.504406452179	0.502863407135	0.507616996765	0.587242603302	0.677212238312	0.680823326111	0.678789615631	0.677513122559	0.670971393585	0.675029754639
471	0.498246192932	0.502291202545	0.503386974335	0.505954742432	0.505445957184	0.509822368622	0.589971065521	0.678536891937	0.681671142578	0.678869724274	0.678289413452	0.672779560089	0.67679643631
472	0.500925540924	0.503800392151	0.505713939667	0.508893966675	0.508195877075	0.5118060112	0.592071056366	0.679360389709	0.681011199951	0.681169509888	0.677920818329	0.675843238831	0.674365520477
473	0.503081798553	0.507307529449	0.506986141205	0.509198188782	0.510570049286	0.514759063721	0.594693183899	0.682983398438	0.684087276459	0.68067407608	0.681296825409	0.676932811737	0.675510406494
474	0.506819248199	0.508921146393	0.510335922241	0.513611793518	0.51526260376	0.518192768097	0.597442626953	0.685248374939	0.684401988983	0.68511724472	0.682535648346	0.678137779236	0.678986549377
475	0.509908676147	0.51195192337	0.514304161072	0.516731739044	0.517107963562	0.519272327423	0.599631309509	0.686119556427	0.690326213837	0.685293197632	0.685872554779	0.68088388443	0.679779529572
476	0.512277126312	0.515245914459	0.515148639679	0.519315719604	0.520508289337	0.522762775421	0.602238178253	0.688943862915	0.690904140472	0.688483715057	0.686007976532	0.682338237762	0.683124065399
477	0.51646566391	0.518815040588	0.520983219147	0.522510051727	0.522955417633	0.5269947052	0.604051113129	0.692465782166	0.693950176239	0.690500259399	0.688411712646	0.686909198761	0.684337615967
478	0.519587993622	0.523200511932	0.523213386536	0.526048660278	0.527458667755	0.529744148254	0.60724067688	0.694320201874	0.695666313171	0.692316532135	0.690870285034	0.688884735107	0.686716556549
479	0.524520874023	0.526566982269	0.527368068695	0.529883384705	0.530384063721	0.533552646637	0.610530376434	0.695138454437	0.697833061218	0.696259498596	0.692936420441	0.690997123718	0.688220977783
480	0.527530670166	0.529511928558	0.531751155853	0.535034179688	0.534408569336	0.537604808807	0.61282491684	0.697286128998	0.701839923859	0.699533939362	0.697421550751	0.694657325745	0.693150997162
481	0.531690120697	0.533544540405	0.53528547287	0.537896633148	0.538407325745	0.542312145233	0.616639137268	0.702247619629	0.704390525818	0.702311038971	0.701780796051	0.695560932159	0.697432041168
482	0.535911560059	0.538122653961	0.540400505066	0.542786598206	0.542518615723	0.54701757431	0.621881008148	0.706376552582	0.708501338959	0.706441402435	0.705077648163	0.699205875397	0.702140808105
483	0.540848255157	0.543706417084	0.544002056122	0.547449111938	0.548085212708	0.550972938538	0.627763271332	0.710477352142	0.711420536041	0.708630561829	0.707176208496	0.704480648041	0.70290851593
484	0.545998573303	0.547741889954	0.550549030304	0.552475452423	0.553010940552	0.555677890778	0.63135766983	0.714884757996	0.713752269745	0.710535049438	0.710842132568	0.70635843277	0.707119941711
485	0.550210475922	0.552450656891	0.554715156555	0.556820392609	0.556915283203	0.560709476471	0.635272502899	0.717307567596	0.720547199249	0.717007637024	0.715495109558	0.712010383606	0.71072435379
486	0.55220413208	0.553702354431	0.554711341858	0.556753158569	0.557980537415	0.561357021332	0.635485172272	0.717174053192	0.720443725586	0.71760559082	0.714622974396	0.711254119873	0.71079492569
487	0.557039260864	0.559004306793	0.56108379364	0.563658714294	0.565064430237	0.566874027252	0.642234802246	0.723088264465	0.727324008942	0.723958015442	0.721210002899	0.717682361603	0.717206954956
488	0.567640781403	0.568888664246	0.570302963257	0.57293510437	0.573118209839	0.575868606567	0.649379253387	0.734076976776	0.733273983002	0.729834079742	0.727169513702	0.724700450897	0.724045753479
489	0.57438325882	0.577877998352	0.57843208313	0.580027580261	0.581911087036	0.584742069244	0.658237457275	0.737417697906	0.739339828491	0.734305381775	0.733703136444	0.734278678894	0.729257583618
490	0.580205917358	0.58207321167	0.584861755371	0.587878704071	0.586630821228	0.591379165649	0.664111614227	0.745000362396	0.746464252472	0.742406845093	0.737977027893	0.738928794861	0.734280586243
491	0.588417053223	0.590982913971	0.590663909912	0.594194412231	0.594894886017	0.59755897522	0.668682575226	0.749833583832	0.752648830414	0.749063014984	0.747680664063	0.739800930023	0.741444587708
492	0.594265460968	0.597804546356	0.59853553772	0.60080909729	0.601194381714	0.603740215302	0.676023006439	0.756861209869	0.757651805878	0.754396915436	0.753086090088	0.748715400696	0.749077320099
493	0.604496955872	0.604199409485	0.606333732605	0.608961582184	0.609407901764	0.610630512238	0.683306217194	0.762567520142	0.763121128082	0.762316703796	0.760140895844	0.755757808685	0.75264787674
494	0.612164020538	0.61262845993	0.613112449646	0.617557048798	0.616376876831	0.619184970856	0.690823554993	0.770317554474	0.771651744843	0.769134998322	0.766615867615	0.760685920715	0.7605509758
495	0.619480609894	0.623154163361	0.622266292572	0.623730182648	0.624104499817	0.627656936646	0.699909687042	0.77871799469	0.781516551971	0.776883602142	0.773405075073	0.76848077774	0.770402431488
496	0.628678321838	0.628180027008	0.630370140076	0.63134765625	0.632562160492	0.635988712311	0.707569122314	0.78413772583	0.788821697235	0.78245973587	0.779567241669	0.777328968048	0.776532173157
497	0.638118743896	0.637913227081	0.638641834259	0.641257762909	0.640273571014	0.644857883453	0.715684890747	0.792549133301	0.792425632477	0.79005241394	0.787817001343	0.783606052399	0.780237197876
498	0.644757270813	0.646387577057	0.648171424866	0.649974346161	0.651105880737	0.653586387634	0.724247932434	0.800698757172	0.803424835205	0.798063278198	0.79567527771	0.789603710175	0.790289402008
499	0.651609420776	0.654381275177	0.655014038086	0.657960891724	0.658485412598	0.663231372833	0.731925964355	0.80761051178	0.809552192688	0.804552555084	0.804193496704	0.797860145569	0.796874523163
500	0.662880420685	0.665777683258	0.664118766785	0.667574882507	0.667763710022	0.670238494873	0.740604400635	0.816220283508	0.820387840271	0.814843177795	0.809011936188	0.803270816803	0.805154323578
501	0.672390460968	0.671934604645	0.672652244568	0.67555809021	0.676770687103	0.68154001236	0.750955104828	0.824135780334	0.82727432251	0.822207450867	0.817855358124	0.812556266785	0.814504146576
502	0.681447505951	0.683072090149	0.683715820313	0.6867146492	0.686819076538	0.689744949341	0.759286403656	0.834064006805	0.834491252899	0.829444408417	0.827486038208	0.825169563293	0.8210978508
503	0.690228462219	0.692176818848	0.692693710327	0.696153640747	0.697711467743	0.699850559235	0.769073486328	0.84409570694	0.840918064117	0.842967987061	0.835440635681	0.833686828613	0.828626155853
504	0.700514316559	0.703179836273	0.703482627869	0.705555915833	0.706117153168	0.709197044373	0.775586605072	0.853740692139	0.85192489624	0.845433712006	0.846544265747	0.839576244354	0.837040901184
505	0.712689876556	0.713633060455	0.712699890137	0.715124130249	0.714696407318	0.716601371765	0.790380954742	0.862883090973	0.863554954529	0.858920097351	0.853766441345	0.847615718842	0.848259449005
506	0.719449520111	0.718828678131	0.720582008362	0.723077774048	0.723793029785	0.729001522064	0.79899263382	0.873080253601	0.874753475189	0.869364738464	0.861194133759	0.8584856987	0.853701591492
507	0.728905200958	0.729640483856	0.733123779297	0.73223733902	0.733636856079	0.738287448883	0.806748867035	0.882264614105	0.877295970917	0.877995967865	0.868503093719	0.866364002228	0.862142562866
508	0.737842082977	0.740240097046	0.740335464478	0.742450237274	0.742710590363	0.747703552246	0.816200256348	0.890902996063	0.886584281921	0.884351730347	0.880445957184	0.872848510742	0.868406295776
509	0.746381759644	0.746469974518	0.748908042908	0.75178861618	0.752642154694	0.7563829422	0.823098659515	0.895908355713	0.899815559387	0.893024921417	0.888702869415	0.881603717804	0.878309249878
510	0.755896568298	0.756458759308	0.758811950684	0.759737968445	0.761901378632	0.765895366669	0.834696292877	0.906090259552	0.906913757324	0.900460720062	0.902618408203	0.888485431671	0.885977745056
511	0.76375579834	0.764232635498	0.769553661346	0.769724845886	0.770623207092	0.774243831635	0.8401222229	0.916194438934	0.9141664505	0.9078373909	0.906411170959	0.896008968353	0.894967079163
512	0.774421215057	0.776833057404	0.777094841003	0.776269435883	0.776059150696	0.786534309387	0.851942062378	0.925181865692	0.92299079895	0.91711807251	0.9138007164	0.906821250916	0.908260345459
513	0.779430389404	0.777894020081	0.787441253662	0.782943248749	0.787852287292	0.792478084564	0.858565807343	0.933652877808	0.928783893585	0.922355651855	0.919748306274	0.916645050049	0.911749362946
514	0.78480052948	0.788731575012	0.790014266968	0.793501377106	0.794436454773	0.800577640533	0.865157604218	0.939516067505	0.940297603607	0.935670852661	0.928814888	0.923767566681	0.918148994446
515	0.796572685242	0.798250198364	0.794984817505	0.7999792099	0.802134513855	0.810019493103	0.877357959747	0.946041584015	0.946906089783	0.942312240601	0.937663078308	0.926498413086	0.927145004272
516	0.800437450409	0.804688453674	0.803188800812	0.807820320129	0.809616565704	0.814024448395	0.882812023163	0.952583312988	0.957444667816	0.946863651276	0.942575931549	0.939122676849	0.933343410492
517	0.805309772491	0.806902885437	0.812366485596	0.810037136078	0.814214706421	0.821883678436	0.888886451721	0.96004486084	0.963296890259	0.958611965179	0.94796037674	0.941772937775	0.942188739777
518	0.813096523285	0.81321811676	0.817997932434	0.818308353424	0.821087360382	0.827910900116	0.898125171661	0.970317363739	0.966482639313	0.963723182678	0.955431461334	0.949418544769	0.945484638214
519	0.815477371216	0.82009267807	0.818739414215	0.824038505554	0.826181411743	0.833177089691	0.899226665497	0.974270820618	0.968306064606	0.961714744568	0.96115732193	0.953805923462	0.94725894928
520	0.817788600922	0.82044839859	0.824391365051	0.828201293945	0.833498001099	0.840540885925	0.902233123779	0.975183486938	0.975060939789	0.967576026917	0.967987060547	0.954790115356	0.954920768738
521	0.823814868927	0.822992801666	0.828808784485	0.831751346588	0.83748960495	0.842935562134	0.906064033508	0.978228092194	0.98357629776	0.973486423492	0.970802783966	0.957066059113	0.963595867157
522	0.828103065491	0.827704429626	0.832333087921	0.835758686066	0.837311267853	0.846474170685	0.913729667664	0.983811378479	0.982925415039	0.977544307709	0.973292827606	0.965219974518	0.966991424561
523	0.827069282532	0.830321311951	0.831096172333	0.838085174561	0.842500209808	0.850637435913	0.915126800537	0.983552932739	0.986764907837	0.984264850616	0.97775554657	0.964288711548	0.96439409256
524	0.829339504242	0.834943771362	0.834865570068	0.83846950531	0.842198848724	0.850252628326	0.917923927307	0.982892036438	0.989590167999	0.986266136169	0.976778030396	0.963685035706	0.966382980347
525	0.827566146851	0.835192203522	0.836126327515	0.838943481445	0.843698501587	0.849311351776	0.91903591156	0.991245269775	0.990034580231	0.98835849762	0.977146625519	0.973835945129	0.969034194946
526	0.82759141922	0.830498695374	0.833260536194	0.838351249695	0.842607975006	0.85188627243	0.918125152588	0.995178222656	0.984840869904	0.98471736908	0.981646060944	0.973820209503	0.969940185547
527	0.824703216553	0.829737186432	0.832531929016	0.836675643921	0.842845439911	0.84832572937	0.917271614075	0.991432189941	0.987721443176	0.980820655823	0.979796886444	0.971661567688	0.969880104065
528	0.823151111603	0.825755119324	0.830582618713	0.837563037872	0.844724655151	0.851322174072	0.919057846069	0.988952636719	0.987867355347	0.978572368622	0.981132030487	0.965974330902	0.964093208313
529	0.819747447968	0.825095653534	0.828763008118	0.835422992706	0.839762210846	0.849331378937	0.916052818298	0.983029842377	0.989608287811	0.98039150238	0.97903585434	0.965063095093	0.965214729309
530	0.814456939697	0.826028347015	0.826698303223	0.832615852356	0.836255073547	0.845794677734	0.915720462799	0.985104560852	0.989768028259	0.979810714722	0.976525306702	0.964801311493	0.96627664566
531	0.8107380867	0.815432071686	0.822428703308	0.827060222626	0.833998680115	0.841943264008	0.911102294922	0.979575634003	0.978096485138	0.97719335556	0.968805789948	0.968311309814	0.962851047516
532	0.805273532867	0.811017036438	0.816683292389	0.822932243347	0.831864356995	0.839772701263	0.907452106476	0.97470664978	0.976078033447	0.970432758331	0.968297958374	0.959044456482	0.952858448029
533	0.798660755157	0.803605079651	0.808958053589	0.817322731018	0.822198390961	0.834189414978	0.902357578278	0.968548774719	0.97140455246	0.966521263123	0.963436603546	0.952042102814	0.95201253891
534	0.793529510498	0.797667980194	0.802093505859	0.811261177063	0.816020488739	0.827908992767	0.89725446701	0.960025787354	0.965328216553	0.961996555328	0.960052967072	0.943819999695	0.947322845459
535	0.788620471954	0.791330337524	0.797031402588	0.80504655838	0.80732011795	0.824210643768	0.891434192657	0.957345962524	0.957952022552	0.955638408661	0.950853347778	0.940184116364	0.938753128052
536	0.777733802795	0.784250259399	0.789750099182	0.798204898834	0.802632808685	0.817802906036	0.885469913483	0.949402332306	0.951795101166	0.949696063995	0.943848133087	0.936680793762	0.932723999023
537	0.772280216217	0.777047157288	0.785387039185	0.788842201233	0.794275760651	0.810651302338	0.876678943634	0.944372653961	0.945016384125	0.942907810211	0.937983989716	0.929326057434	0.928325176239
538	0.761276245117	0.767182826996	0.775007724762	0.780363082886	0.784368991852	0.801152706146	0.868505477905	0.935153484344	0.937071323395	0.932231426239	0.928160190582	0.91734790802	0.915854930878
539	0.750361919403	0.75910949707	0.761312484741	0.769648075104	0.777115821838	0.791210651398	0.858573913574	0.924095630646	0.929636955261	0.920965194702	0.919888019562	0.909155368805	0.908733844757
540	0.741711139679	0.745341300964	0.752205848694	0.760809421539	0.767235279083	0.783093929291	0.84973192215	0.914253234863	0.921233177185	0.911668300629	0.910367012024	0.89981842041	0.899719238281
541	0.731901168823	0.738469600677	0.743680000305	0.751764774323	0.754893302917	0.771284580231	0.840653896332	0.908244609833	0.905205249786	0.904668331146	0.897112369537	0.89168548584	0.891032218933
542	0.719462394714	0.726141452789	0.733033657074	0.742367744446	0.747437477112	0.762728691101	0.831834316254	0.894235610962	0.896723747253	0.891817092896	0.890087127686	0.882531166077	0.879399776459
543	0.710565567017	0.716477394104	0.721341609955	0.730823993683	0.735297203064	0.750467300415	0.818919658661	0.883756637573	0.884057044983	0.882474899292	0.876955509186	0.872006416321	0.868419647217
544	0.698454856873	0.704298496246	0.710290908813	0.719061374664	0.723978042603	0.739222049713	0.805969715118	0.872420787811	0.87415599823	0.871342658997	0.867669582367	0.859105587006	0.858410835266
545	0.687819957733	0.693657875061	0.69889831543	0.708490848541	0.714849472046	0.728383541107	0.79582118988	0.862351417542	0.865111351013	0.861306667328	0.856499195099	0.848027229309	0.848598957062
546	0.675675392151	0.681352615356	0.68977355957	0.697245121002	0.703760623932	0.718041419983	0.786677360535	0.848712444305	0.852803230286	0.852231502533	0.844993591309	0.836530208588	0.837690353394
547	0.661709785461	0.670586109161	0.677971839905	0.684193611145	0.690001487732	0.705618858337	0.771856784821	0.835586071014	0.839131355286	0.837122440338	0.831609725952	0.828478336334	0.82431268692
548	0.650578022003	0.657015323639	0.664972782135	0.671754837036	0.679933547974	0.692137718201	0.759229183197	0.822604656219	0.825363636017	0.823808670044	0.82061958313	0.812429428101	0.809557914734
549	0.640108585358	0.646136283875	0.653471469879	0.662156105042	0.667304039001	0.679599761963	0.748646736145	0.810709476471	0.816208362579	0.810755729675	0.807152748108	0.800710678101	0.798273563385
550	0.628088474274	0.633204460144	0.639231204987	0.648121833801	0.656779289246	0.670833587646	0.735320568085	0.79843044281	0.807161808014	0.798108100891	0.795742511749	0.785671234131	0.786386966705
551	0.6159324646	0.622714996338	0.630649089813	0.63586807251	0.644487380981	0.657651901245	0.723821163177	0.786752700806	0.790589809418	0.78603553772	0.78270816803	0.775155067444	0.775156021118
552	0.603016376495	0.608342647552	0.615618228912	0.623336791992	0.630085945129	0.644494533539	0.709062576294	0.771271705627	0.774030208588	0.771565914154	0.768041133881	0.761979103088	0.759855270386
553	0.591324329376	0.595705986023	0.603603839874	0.611201286316	0.617055892944	0.632339000702	0.696274280548	0.757940769196	0.762804508209	0.759603500366	0.756165504456	0.748519420624	0.748358249664
554	0.578282833099	0.58446264267	0.592445850372	0.599893093109	0.605014801025	0.620713233948	0.683522224426	0.744665622711	0.748483657837	0.745707035065	0.743975162506	0.735900402069	0.734998703003
555	0.565896987915	0.572388648987	0.578646659851	0.586766719818	0.593890666962	0.606355667114	0.670916557312	0.732083797455	0.735541820526	0.732465267181	0.72959280014	0.724654197693	0.72126865387
556	0.553592681885	0.560632705688	0.566157341003	0.573059082031	0.580791950226	0.593236446381	0.657217025757	0.717117786407	0.721765518188	0.718626976013	0.71603679657	0.708917617798	0.708052635193
557	0.542234897614	0.548238277435	0.553671836853	0.562591552734	0.568577289581	0.582001686096	0.644087791443	0.705665111542	0.710961341858	0.705074310303	0.703485965729	0.697012424469	0.696284770966
558	0.530504226685	0.536454677582	0.542390346527	0.55038356781	0.55676651001	0.570058822632	0.632901668549	0.692466259003	0.698667049408	0.694456577301	0.692126750946	0.682789802551	0.684967041016
559	0.519461154938	0.524602413177	0.532373428345	0.538835048676	0.544384002686	0.557890415192	0.62163734436	0.680411815643	0.685247421265	0.68075799942	0.678616523743	0.672803401947	0.672887325287
560	0.506253242493	0.511428356171	0.518982887268	0.525330066681	0.531775474548	0.544044971466	0.605763435364	0.666631221771	0.670769691467	0.666247367859	0.664096832275	0.659829616547	0.658103466034
561	0.494953155518	0.500634670258	0.50611114502	0.513792991638	0.519033432007	0.530772209167	0.592466831207	0.653577327728	0.656868457794	0.654605865479	0.652140140533	0.645987033844	0.644550323486
562	0.484034061432	0.490380764008	0.495990276337	0.502879142761	0.509238243103	0.52030134201	0.580924510956	0.640910625458	0.645662307739	0.642277240753	0.640719890594	0.63321685791	0.633271217346
563	0.473612785339	0.478756427765	0.484050273895	0.491860866547	0.497027397156	0.508949279785	0.569192409515	0.629168510437	0.632594108582	0.629637241364	0.628329277039	0.620862007141	0.620759010315
564	0.460906505585	0.467133045197	0.472344398499	0.479418754578	0.484556674957	0.496774673462	0.556613445282	0.61661529541	0.619550228119	0.619228839874	0.616968631744	0.60816860199	0.609435558319
